vid1,vid2,VisualSimilarity,MovementSimilarity,GoalSimilarity
caringchildren_playingplayground1,fooddrink_chopping1,0.0210003423645291,0.0275291813549016,0.0255684844066708
caringchildren_playingplayground1,fooddrink_grilling1,0.0239995231312345,0.0260717074613451,0.0249894195531428
caringchildren_playingplayground1,fooddrink_rollingdough1,0.0240876291877846,0.0250611549198865,0.0257765044988794
caringchildren_playingplayground1,fooddrink_sautee1,0.0263368034025867,0.0255771386511397,0.0254626402766554
caringchildren_playingplayground1,fooddrink_stirring1,0.0259206395631378,0.026916802481021,0.0258059890023417
caringchildren_playingplayground1,games_playingbilliards1,0.0248458515447337,0.022104995230397,0.020549656818879
caringchildren_playingplayground1,games_videogames1,0.0259983050648638,0.0237781901873034,0.0213748786794741
caringchildren_playingplayground1,garden_gardening1,0.0247902994973117,0.0267616155644015,0.0240200565835477
caringchildren_playingplayground1,garden_mowinglawn1,0.021008597812448,0.0235917448029312,0.0253945448847984
caringchildren_playingplayground1,garden_wateringplants1,0.0240098105276122,0.0229138831459715,0.0247401808622593
caringchildren_playingplayground1,golf_golf1,0.0263906598871711,0.0229376271896482,0.0215807359408063
caringchildren_playingplayground1,groceries_groceryshopping1,0.0228426520873593,0.0226145606213697,0.023823171561945
caringchildren_playingplayground1,groomingoneself_applyingmakeup1,0.0273785637585817,0.0289690722647129,0.0256355357041788
caringchildren_playingplayground1,groomingoneself_brushhair1,0.026274800063277,0.0256785791035932,0.0257297018732237
caringchildren_playingplayground1,groomingoneself_brushingteeth1,0.0266692199683275,0.0271679459170214,0.026688488815992
caringchildren_playingplayground1,groomingoneself_shaving1,0.0271594601237952,0.0293050919419111,0.0260988276270643
caringchildren_playingplayground1,healthselfcare_bandaid1,0.0253955215169121,0.0280764656950347,0.0260076297729331
caringchildren_playingplayground1,healthselfcare_swallowpills1,0.0265279298117531,0.0273811302719957,0.024972685499067
caringchildren_playingplayground1,intclean_dustingtable1,0.0245743521554392,0.0260721069560062,0.0251533115159022
caringchildren_playingplayground1,intclean_moppingfloor1,0.0262568117774769,0.0223651183067941,0.0249833337555888
caringchildren_playingplayground1,intclean_vacuuming1,0.0259040293425326,0.0238870239004126,0.0252495091415099
caringchildren_playingplayground1,kitchenclean_washingdishes1,0.0249890385104632,0.0246844038187644,0.0267920044420139
caringchildren_playingplayground1,laundry_laundry1,0.02599923779963,0.0218306770188298,0.025363996118845
caringchildren_playingplayground1,pets_brushingcat1,0.0267795164655086,0.0268066868923968,0.022807999566776
caringchildren_playingplayground1,pets_playingdog1,0.0256712471249115,0.0238032261543932,0.0209933286382563
caringchildren_playingplayground1,pets_walkingdog1,0.0259621015966676,0.0239004212260551,0.0201823905409846
caringchildren_playingplayground1,phone_calling1,0.0195036438975359,0.0217317390987355,0.0229543127379948
caringchildren_playingplayground1,racquetsports_playingtennis1,0.0254107017829288,0.0230023984257208,0.0228226514825969
caringchildren_playingplayground1,reading_reading1,0.0252697826725147,0.027544143610748,0.0208798115454748
caringchildren_playingplayground1,run_running1,0.0240290920236756,0.0244103360705313,0.0233425803293997
caringchildren_playingplayground1,sleeping_sleep1,0.0246369752891283,0.0282091031693733,0.0244535964979692
caringchildren_playingplayground1,soccer_playingsoccer1,0.0248935133201938,0.022968788857081,0.0232040389904966
caringchildren_playingplayground1,social_laughing1,0.0248470126559306,0.030514165548952,0.0225571862901668
caringchildren_playingplayground1,social_shakehands1,0.0235498877446146,0.0240243422673729,0.0240243892084145
caringchildren_playingplayground1,social_talk1,0.0252731577909443,0.0228193639737702,0.0237821119861568
caringchildren_playingplayground1,tv_watchingtv1,0.0261281979347667,0.0282163718960061,0.0213302838615232
caringchildren_playingplayground1,travel_driving1,0.0245388069269282,0.0242122601604816,0.0237615186857974
caringchildren_playingplayground1,walk_walk1,0.0140305475769879,0.0229148433506445,0.0231125000916438
caringchildren_playingplayground1,wash_wash1,0.0243688832171464,0.0264731683910097,0.0271570249974216
caringchildren_playingplayground1,weights_weights1,0.0230288831143072,0.0228326490913198,0.0242759561040619
caringchildren_playingplayground1,write_writing1,0.0257618704904733,0.0284587504162363,0.0240986498157012
caringchildren_playingplayground1,yoga_yoga1,0.0236993001164442,0.0221763702739663,0.0225242664708761
computer_computer1,crafts_knitting1,0.023183938371117,0.0207049698694033,0.022771350224969
computer_computer1,crafts_painting1,0.0232621561924182,0.0221578700999098,0.0223024285724387
computer_computer1,dancing_ballroomdancing1,0.023914530961499,0.0286767822531095,0.0238649484470221
computer_computer1,dancing_moderndance1,0.024040674379681,0.0307176894668569,0.0239931573235122
computer_computer1,dressing_buttoningshirt1,0.0224355479403994,0.0195215835048676,0.0231644471465129
computer_computer1,dressing_puttingonshoes1,0.0237564728131242,0.021554104109299,0.0236117713502559
computer_computer1,dressing_tyingtie1,0.0232981340840089,0.0209418921712818,0.0231032052845717
computer_computer1,eatdrink_drinking1,0.0215013769455148,0.0198668971161404,0.0247893831612732
computer_computer1,eatdrink_eating1,0.0213810632868376,0.0210233804421249,0.0248917492501591
computer_computer1,fooddrink_pour1,0.0216373046943633,0.0235784350014516,0.0222385162081546
computer_computer1,fooddrink_bakingcookies1,0.0240255230179794,0.0219113895485219,0.0232672440003477
computer_computer1,fooddrink_chopping1,0.0247883161980123,0.021639169907595,0.0243619249923011
computer_computer1,fooddrink_grilling1,0.0253088486631566,0.0235699268262902,0.0242292162395979
computer_computer1,fooddrink_rollingdough1,0.0245810982400757,0.0239291819233516,0.0239328573397825
computer_computer1,fooddrink_sautee1,0.024875042699139,0.0218606585762619,0.0247977759627329
computer_computer1,fooddrink_stirring1,0.024988186222014,0.0212651035578218,0.024754883738981
computer_computer1,games_playingbilliards1,0.0231712131311616,0.0232635309773316,0.0257527203492603
computer_computer1,games_videogames1,0.0189645147909788,0.0205469760383725,0.0217414583375573
computer_computer1,garden_gardening1,0.0223308355922515,0.0238968172424823,0.0233968706480289
computer_computer1,garden_mowinglawn1,0.0244256545932976,0.0276353314389014,0.0242977758166973
computer_computer1,garden_wateringplants1,0.0224877022287883,0.023699308012966,0.0241725577209825
computer_computer1,golf_golf1,0.0242868642701258,0.0295043075601995,0.0260475652990609
computer_computer1,groceries_groceryshopping1,0.0215242124040229,0.0274509913764175,0.0227223956395983
computer_computer1,groomingoneself_applyingmakeup1,0.0233603665971821,0.0212189762824278,0.024317388416409
computer_computer1,groomingoneself_brushhair1,0.0237214375167473,0.0220671071535103,0.0234499987296155
computer_computer1,groomingoneself_brushingteeth1,0.022142334387238,0.0206869000245814,0.0235067527655924
computer_computer1,groomingoneself_shaving1,0.0215875237484087,0.0211168507244395,0.0228854331986418
computer_computer1,healthselfcare_bandaid1,0.0230905342950129,0.0216427843494243,0.0233091479638999
computer_computer1,healthselfcare_swallowpills1,0.0223672205866676,0.0205928427147026,0.0239901256262425
computer_computer1,intclean_dustingtable1,0.0202322130527493,0.0234348218876982,0.0235660243688773
computer_computer1,intclean_moppingfloor1,0.0213105496512129,0.0265156141818366,0.0235249701047348
computer_computer1,intclean_vacuuming1,0.0231482543662933,0.0276121021538681,0.0249034541404963
computer_computer1,kitchenclean_washingdishes1,0.0245990677910963,0.0218830472436601,0.0245599689256307
computer_computer1,laundry_laundry1,0.0242123781302041,0.0238815773152036,0.0237525900699424
computer_computer1,pets_brushingcat1,0.0220901088678733,0.0230370386085719,0.0244496099751794
computer_computer1,pets_playingdog1,0.0238131101337267,0.0260663407590669,0.0224257004850805
computer_computer1,pets_walkingdog1,0.0232157248710068,0.0272894928185452,0.0231264305579817
computer_computer1,phone_calling1,0.0198593341278337,0.0241851459260944,0.0200982547520311
computer_computer1,racquetsports_playingtennis1,0.0255083749138124,0.0302884090508313,0.0257157680514614
computer_computer1,reading_reading1,0.0201872219357652,0.0153522704687799,0.0201744335515003
computer_computer1,run_running1,0.0222179722465207,0.0292454746429921,0.0256777429278645
computer_computer1,sleeping_sleep1,0.0179036162037621,0.0142326950165201,0.0219744056582199
computer_computer1,soccer_playingsoccer1,0.0256501555217388,0.0303315714066603,0.0262206436619454
computer_computer1,social_laughing1,0.0240527393683301,0.022738428637753,0.0208327477087738
computer_computer1,social_shakehands1,0.0179021776101703,0.0239560152403304,0.021278851997085
computer_computer1,social_talk1,0.0217395597369231,0.0226652518065011,0.0220171996149457
computer_computer1,tv_watchingtv1,0.0192867834207658,0.0137139529005444,0.0213046309184574
computer_computer1,travel_driving1,0.0200764406298811,0.0190394875600242,0.017666404782079
computer_computer1,walk_walk1,0.0229946501156395,0.0280826844549269,0.0205602369368147
computer_computer1,wash_wash1,0.0241260649975862,0.0236488333135138,0.0228069924954961
computer_computer1,weights_weights1,0.0223540959736879,0.0277714304208281,0.0256482918104667
computer_computer1,write_writing1,0.0223498120814728,0.0188626626439135,0.0144095762291096
computer_computer1,yoga_yoga1,0.0209348609275259,0.0298408406934449,0.02448432113579
crafts_knitting1,crafts_painting1,0.0185514122789325,0.0162600685493579,0.0109750609533632
crafts_knitting1,dancing_ballroomdancing1,0.0245265305440257,0.0283251274506438,0.0227573630396325
crafts_knitting1,dancing_moderndance1,0.0239357529210012,0.0301497134419839,0.023220209990784
crafts_knitting1,dressing_buttoningshirt1,0.0151967926781739,0.0104995301947509,0.02355178263051
crafts_knitting1,dressing_puttingonshoes1,0.0238652557110409,0.0207789581816009,0.0229031780862752
crafts_knitting1,dressing_tyingtie1,0.0142661573477506,0.0109597766280553,0.0217435631273033
crafts_knitting1,eatdrink_drinking1,0.023066079420137,0.0203791731767368,0.0234154532635295
crafts_knitting1,eatdrink_eating1,0.0227994357635459,0.0205960066799965,0.024256937621798
crafts_knitting1,fooddrink_pour1,0.0245111838283657,0.0204015952325529,0.0238193888347047
crafts_knitting1,fooddrink_bakingcookies1,0.0124053052968901,0.0131783873788383,0.0240772134193643
crafts_knitting1,fooddrink_chopping1,0.0167046084557949,0.0115531119328585,0.0246142910611299
crafts_knitting1,fooddrink_grilling1,0.022537213948881,0.0179025567339324,0.0228987246623018
crafts_knitting1,fooddrink_rollingdough1,0.0188064180821965,0.0174129606183838,0.0234584263949115
crafts_knitting1,fooddrink_sautee1,0.0222819234470202,0.0146997984867802,0.0233617071055643
crafts_knitting1,fooddrink_stirring1,0.0195140724914019,0.0152456637170752,0.023507981067074
crafts_knitting1,games_playingbilliards1,0.0231594642290244,0.0229963382925631,0.0225327636053543
crafts_knitting1,games_videogames1,0.0249210511189297,0.0244998679669297,0.0208445621692042
crafts_knitting1,garden_gardening1,0.0238137958920026,0.0200699582325735,0.020296659168487
crafts_knitting1,garden_mowinglawn1,0.0240300050461205,0.0253923091316622,0.023249673521476
crafts_knitting1,garden_wateringplants1,0.0241357499535283,0.022595147586124,0.0210392743306322
crafts_knitting1,golf_golf1,0.0246401108657404,0.0270698213196526,0.0240312109882665
crafts_knitting1,groceries_groceryshopping1,0.0239256524506368,0.0265961540588729,0.0238728226465393
crafts_knitting1,groomingoneself_applyingmakeup1,0.023527159723052,0.0190645042570515,0.0240048285676725
crafts_knitting1,groomingoneself_brushhair1,0.0225550871598591,0.0191005001833146,0.0240975294689722
crafts_knitting1,groomingoneself_brushingteeth1,0.0230433057305253,0.0184756852938719,0.0248717202379158
crafts_knitting1,groomingoneself_shaving1,0.0221460495989022,0.0196285704553807,0.024454620792121
crafts_knitting1,healthselfcare_bandaid1,0.0148420585331818,0.0097863197227112,0.0227339693389341
crafts_knitting1,healthselfcare_swallowpills1,0.0228555464818913,0.0205994167735966,0.0245042233651837
crafts_knitting1,intclean_dustingtable1,0.022631901105305,0.0191408363674132,0.0226001193930218
crafts_knitting1,intclean_moppingfloor1,0.0239537532656731,0.0238670112784231,0.022950953796927
crafts_knitting1,intclean_vacuuming1,0.022415166101343,0.0233211215763609,0.0226725070374581
crafts_knitting1,kitchenclean_washingdishes1,0.0204114029955194,0.0162119090785343,0.023177556834068
crafts_knitting1,laundry_laundry1,0.0185165225379582,0.0194675188534374,0.0216338357150639
crafts_knitting1,pets_brushingcat1,0.0215222361227777,0.0182252869980186,0.0221404137786329
crafts_knitting1,pets_playingdog1,0.0250622540149393,0.0248391329807771,0.021487045409397
crafts_knitting1,pets_walkingdog1,0.0250420117917989,0.0261910760639062,0.0212331028701312
crafts_knitting1,phone_calling1,0.0227682788284561,0.0250157479206082,0.0232536907448505
crafts_knitting1,racquetsports_playingtennis1,0.0250830303052334,0.0276340507810883,0.024952080723275
crafts_knitting1,reading_reading1,0.0249684224086699,0.0196312352114933,0.0188149241552014
crafts_knitting1,run_running1,0.0236483854702749,0.0281997399608433,0.0242412019190147
crafts_knitting1,sleeping_sleep1,0.0231698716215497,0.0236600223843223,0.0245086001985037
crafts_knitting1,soccer_playingsoccer1,0.0249809259395196,0.0287010387771531,0.0249044919615793
crafts_knitting1,social_laughing1,0.0235455804999042,0.0238042909934104,0.0222719177656673
crafts_knitting1,social_shakehands1,0.0233434798469446,0.0232760705148389,0.025034657972938
crafts_knitting1,social_talk1,0.0221174598990944,0.0231153116145974,0.0236194690986878
crafts_knitting1,tv_watchingtv1,0.0224802789624617,0.022861420786222,0.0206493458424735
crafts_knitting1,travel_driving1,0.0235398284847093,0.0225014706301894,0.0239988401535759
crafts_knitting1,walk_walk1,0.0240783633383638,0.0281178103533082,0.0258799132764676
crafts_knitting1,wash_wash1,0.0182356219673651,0.0152064939533787,0.0241055661108525
crafts_knitting1,weights_weights1,0.0190208770230165,0.0230554138859008,0.02492534120551
crafts_knitting1,write_writing1,0.0136215642639113,0.0113074659420796,0.0182059573536562
crafts_knitting1,yoga_yoga1,0.0224672601964696,0.0293024699989183,0.023815647903812
crafts_painting1,dancing_ballroomdancing1,0.0227754648884272,0.0263797142308724,0.0217642161709482
crafts_painting1,dancing_moderndance1,0.020521400588816,0.0281371596821661,0.0225901421820736
crafts_painting1,dressing_buttoningshirt1,0.0207630245673015,0.0176232347225901,0.0236180388087871
crafts_painting1,dressing_puttingonshoes1,0.023723667928152,0.0195859108869606,0.0227102319666984
crafts_painting1,dressing_tyingtie1,0.0169911485982084,0.0181760156966718,0.0221085380656125
crafts_painting1,eatdrink_drinking1,0.0248045286469244,0.0201730186401099,0.0233307909896308
crafts_painting1,eatdrink_eating1,0.0243924911419863,0.020599099249965,0.0236863347993354
crafts_painting1,fooddrink_pour1,0.0267107424108699,0.0206158267961054,0.0228136795005516
crafts_painting1,fooddrink_bakingcookies1,0.0200544270230822,0.0160082389178503,0.0239904652856929
crafts_painting1,fooddrink_chopping1,0.0216985815403872,0.0174603901997458,0.0244085773117815
crafts_painting1,fooddrink_grilling1,0.0229597951023588,0.0167867885856561,0.0231888625122869
crafts_painting1,fooddrink_rollingdough1,0.0224807988071122,0.0161514423756819,0.0240775442649297
crafts_painting1,fooddrink_sautee1,0.0230999125236585,0.0155224019380422,0.0236403798881296
crafts_painting1,fooddrink_stirring1,0.0218786129018075,0.0158282991213204,0.0238873038727046
crafts_painting1,games_playingbilliards1,0.016542561358873,0.0202996495107596,0.023467590130724
crafts_painting1,games_videogames1,0.0245917787263385,0.0218542450129297,0.0204456449596805
crafts_painting1,garden_gardening1,0.0235336825295236,0.0186656737199654,0.0176070815156364
crafts_painting1,garden_mowinglawn1,0.0246755688565698,0.0229731957292432,0.0196403237016845
crafts_painting1,garden_wateringplants1,0.0250818263472738,0.0221266000109327,0.0178467411101707
crafts_painting1,golf_golf1,0.0228571841107939,0.0244942752019486,0.025112994198832
crafts_painting1,groceries_groceryshopping1,0.0232011214389095,0.0238309897099053,0.0238366956773598
crafts_painting1,groomingoneself_applyingmakeup1,0.0247659921363911,0.0183400107928369,0.0231507341339635
crafts_painting1,groomingoneself_brushhair1,0.0228543039218564,0.0167819543462092,0.0235618201867627
crafts_painting1,groomingoneself_brushingteeth1,0.0245087444116326,0.0182658565224551,0.0243805413583579
crafts_painting1,groomingoneself_shaving1,0.0250211819514288,0.0174726682586853,0.0244185122674022
crafts_painting1,healthselfcare_bandaid1,0.0212570810437399,0.0159105091880966,0.0211127033280495
crafts_painting1,healthselfcare_swallowpills1,0.0256945769075043,0.0208395425989912,0.0239095877643339
crafts_painting1,intclean_dustingtable1,0.0235891641315625,0.016184302121426,0.0194146685314888
crafts_painting1,intclean_moppingfloor1,0.0253919651927338,0.0217947089030052,0.0192782882260619
crafts_painting1,intclean_vacuuming1,0.0221395003706856,0.0202861176365145,0.0189597461353275
crafts_painting1,kitchenclean_washingdishes1,0.0216804683427821,0.0144175498856606,0.019417775210263
crafts_painting1,laundry_laundry1,0.0203124505520933,0.0179264039471269,0.018632934050054
crafts_painting1,pets_brushingcat1,0.0230530744694014,0.0145697881287073,0.0220508946920906
crafts_painting1,pets_playingdog1,0.0246562956309462,0.0219001945098457,0.0211905348705198
crafts_painting1,pets_walkingdog1,0.0255113399789836,0.0242216142917575,0.0204724843402903
crafts_painting1,phone_calling1,0.0254161784340307,0.0214447337889095,0.0229833528405784
crafts_painting1,racquetsports_playingtennis1,0.0233045811769728,0.0258461195495255,0.0253355835618162
crafts_painting1,reading_reading1,0.0247096164866271,0.0215951794207057,0.0182534427269165
crafts_painting1,run_running1,0.0225555967330659,0.026125298004799,0.024224023865409
crafts_painting1,sleeping_sleep1,0.0240348154702791,0.0243465152710825,0.0228452390124625
crafts_painting1,soccer_playingsoccer1,0.0238110853592245,0.0270007787760132,0.025333198642864
crafts_painting1,social_laughing1,0.0263847464622764,0.023152207263245,0.0223357262690179
crafts_painting1,social_shakehands1,0.0247758376682924,0.0214842584516406,0.0243810840801779
crafts_painting1,social_talk1,0.0232393727316016,0.0191850628314076,0.0229708608848977
crafts_painting1,tv_watchingtv1,0.0244206205279838,0.0235779708737106,0.0193434145235929
crafts_painting1,travel_driving1,0.0221622929888339,0.0223658938824195,0.0233360845721842
crafts_painting1,walk_walk1,0.0266679693808182,0.0252081716178348,0.0253136324648074
crafts_painting1,wash_wash1,0.0201663347238327,0.0166264991975587,0.0222911868360746
crafts_painting1,weights_weights1,0.0225420960331304,0.0206182040828445,0.0246551892503416
crafts_painting1,write_writing1,0.020701360974485,0.0172657741990687,0.0184388531837903
crafts_painting1,yoga_yoga1,0.0229636587440133,0.0278648802943395,0.0233640192777925
dancing_ballroomdancing1,dancing_moderndance1,0.0159116561681816,0.0109903439276347,0.00639137485105814
dancing_ballroomdancing1,dressing_buttoningshirt1,0.0246122460876932,0.0294476348750004,0.024847058007981
dancing_ballroomdancing1,dressing_puttingonshoes1,0.0261405091722618,0.0253552479349792,0.0235573511397904
dancing_ballroomdancing1,dressing_tyingtie1,0.0226817755980307,0.0292601638631211,0.024725539424889
dancing_ballroomdancing1,eatdrink_drinking1,0.0247083576339654,0.0266669264112276,0.0252220921961228
dancing_ballroomdancing1,eatdrink_eating1,0.0246082509997571,0.0282108305355914,0.0249431437164396
dancing_ballroomdancing1,fooddrink_pour1,0.0271172519117496,0.0263967478121657,0.0219513624859454
dancing_ballroomdancing1,fooddrink_bakingcookies1,0.0250812143274258,0.0279431663321219,0.0257521010292768
dancing_ballroomdancing1,fooddrink_chopping1,0.0247214294106825,0.0280766208111764,0.0264060827120861
dancing_ballroomdancing1,fooddrink_grilling1,0.0260102245254866,0.026035669784035,0.0257313273818995
dancing_ballroomdancing1,fooddrink_rollingdough1,0.02555407312581,0.0250636520391825,0.0255292046663465
dancing_ballroomdancing1,fooddrink_sautee1,0.0251835449859538,0.0260566862545378,0.0268696167456788
dancing_ballroomdancing1,fooddrink_stirring1,0.0254899480651646,0.0269817367659421,0.0256909484943912
dancing_ballroomdancing1,games_playingbilliards1,0.021493073397293,0.021334330240666,0.0165479594279587
dancing_ballroomdancing1,games_videogames1,0.0234951662916392,0.023882071558377,0.0187856017822944
dancing_ballroomdancing1,garden_gardening1,0.0251133254924967,0.025711934499973,0.0233276107035084
dancing_ballroomdancing1,garden_mowinglawn1,0.0241755889517244,0.0188208281572918,0.0238311951399698
dancing_ballroomdancing1,garden_wateringplants1,0.0218573917956356,0.025793431415567,0.0235519159121148
dancing_ballroomdancing1,golf_golf1,0.0242995538747291,0.0191668752434448,0.0160168340239178
dancing_ballroomdancing1,groceries_groceryshopping1,0.0248105899174752,0.0155626300460771,0.0235458151550614
dancing_ballroomdancing1,groomingoneself_applyingmakeup1,0.0269522873101395,0.0302302894712286,0.0253644340291414
dancing_ballroomdancing1,groomingoneself_brushhair1,0.025553655017652,0.0276184966784922,0.0243662073999309
dancing_ballroomdancing1,groomingoneself_brushingteeth1,0.0264563270545731,0.0290342264265079,0.0258961241853365
dancing_ballroomdancing1,groomingoneself_shaving1,0.0269697040112835,0.0297667702382627,0.025475012145596
dancing_ballroomdancing1,healthselfcare_bandaid1,0.0259363977864811,0.0290321655277309,0.0245450719485946
dancing_ballroomdancing1,healthselfcare_swallowpills1,0.0264951050979444,0.0289330795166975,0.0255549325203453
dancing_ballroomdancing1,intclean_dustingtable1,0.0244483499743368,0.0248440439223341,0.0236085797583605
dancing_ballroomdancing1,intclean_moppingfloor1,0.025519655519154,0.0207474279953233,0.0243783756826612
dancing_ballroomdancing1,intclean_vacuuming1,0.0255282858804006,0.0210725263553915,0.0241537530597877
dancing_ballroomdancing1,kitchenclean_washingdishes1,0.0265691408155276,0.0250431127687902,0.0247699200203126
dancing_ballroomdancing1,laundry_laundry1,0.0254956902624528,0.0235014567999841,0.023816199953029
dancing_ballroomdancing1,pets_brushingcat1,0.0255708141403155,0.0268591803245237,0.0238354110014808
dancing_ballroomdancing1,pets_playingdog1,0.023792479558497,0.0210361742527203,0.0231337474332129
dancing_ballroomdancing1,pets_walkingdog1,0.023692050295019,0.0152201500277482,0.0227258377229367
dancing_ballroomdancing1,phone_calling1,0.0242893331613957,0.0200463436226554,0.0231378776617058
dancing_ballroomdancing1,racquetsports_playingtennis1,0.0236442981714575,0.0157862163409066,0.0153803109266292
dancing_ballroomdancing1,reading_reading1,0.0261251041531545,0.0290406526401489,0.0229255434731975
dancing_ballroomdancing1,run_running1,0.0210367402043968,0.0137404529537463,0.0190051337004515
dancing_ballroomdancing1,sleeping_sleep1,0.025739966196015,0.0314406899558783,0.0243433351692326
dancing_ballroomdancing1,soccer_playingsoccer1,0.024181149992184,0.0147776367935849,0.0143368331186766
dancing_ballroomdancing1,social_laughing1,0.0261063305710877,0.0299239418863001,0.0230813393263788
dancing_ballroomdancing1,social_shakehands1,0.0238662676801031,0.0254249455643887,0.0216838643494721
dancing_ballroomdancing1,social_talk1,0.0254999974714668,0.0251341708815799,0.0243059494449248
dancing_ballroomdancing1,tv_watchingtv1,0.0258794429963237,0.0307894998211365,0.0235030846045645
dancing_ballroomdancing1,travel_driving1,0.0254269109100928,0.0248578568020178,0.022183766483264
dancing_ballroomdancing1,walk_walk1,0.0227975295997913,0.0155589988293334,0.0213135769995677
dancing_ballroomdancing1,wash_wash1,0.0251327086496337,0.0269360587003701,0.0248535659162843
dancing_ballroomdancing1,weights_weights1,0.0240476219105217,0.0208847364648037,0.0193962843677569
dancing_ballroomdancing1,write_writing1,0.0254050062528272,0.0285968447553989,0.0237688721766539
dancing_ballroomdancing1,yoga_yoga1,0.0228071068485142,0.018741104290485,0.01898755102468
dancing_moderndance1,dressing_buttoningshirt1,0.0244767344066897,0.030556370746514,0.0253853261899007
dancing_moderndance1,dressing_puttingonshoes1,0.0245087253130418,0.0265029087160723,0.0236616717745884
dancing_moderndance1,dressing_tyingtie1,0.0214136267540863,0.0307174342670317,0.0249050028631485
dancing_moderndance1,eatdrink_drinking1,0.026151721319211,0.0281605397868965,0.0244896188775045
dancing_moderndance1,eatdrink_eating1,0.0252314094995794,0.0296900683503602,0.0252245250619154
dancing_moderndance1,fooddrink_pour1,0.0267668977733936,0.0279278188876266,0.0232434199006702
dancing_moderndance1,fooddrink_bakingcookies1,0.0237165353334066,0.0298118904857505,0.0257824510732276
dancing_moderndance1,fooddrink_chopping1,0.0264590722436608,0.030409755229414,0.026107040714486
dancing_moderndance1,fooddrink_grilling1,0.026238234360221,0.0270055353752072,0.025147150179111
dancing_moderndance1,fooddrink_rollingdough1,0.0253507012676452,0.0266008857818714,0.0255857457905558
dancing_moderndance1,fooddrink_sautee1,0.0254379800771365,0.0279696157643022,0.0263120554887937
dancing_moderndance1,fooddrink_stirring1,0.0255659217183095,0.0291354273090767,0.0261423040261585
dancing_moderndance1,games_playingbilliards1,0.015827328079524,0.0220976253977567,0.0148241797548419
dancing_moderndance1,games_videogames1,0.0244324583103128,0.0239886368954073,0.0191888532894104
dancing_moderndance1,garden_gardening1,0.0233804485634431,0.0263872121040698,0.0230845841778267
dancing_moderndance1,garden_mowinglawn1,0.0247015781813291,0.0212219309552605,0.023759014423528
dancing_moderndance1,garden_wateringplants1,0.0229688350599317,0.0253259400582035,0.0236647230195369
dancing_moderndance1,golf_golf1,0.0210540355436151,0.0185258582312675,0.0146072247420778
dancing_moderndance1,groceries_groceryshopping1,0.0247532158097939,0.0196416467387693,0.0240519511212917
dancing_moderndance1,groomingoneself_applyingmakeup1,0.0260471582185449,0.0310915828276828,0.0257170145957787
dancing_moderndance1,groomingoneself_brushhair1,0.0243012316055509,0.0286533024295773,0.024582540912115
dancing_moderndance1,groomingoneself_brushingteeth1,0.026217041396579,0.0294566705671088,0.0258267102891244
dancing_moderndance1,groomingoneself_shaving1,0.0263556158015756,0.0313923753373822,0.0258597622295307
dancing_moderndance1,healthselfcare_bandaid1,0.0244730262511475,0.0305281007670285,0.0241069127412392
dancing_moderndance1,healthselfcare_swallowpills1,0.0262667116205086,0.0305781097511669,0.0259859361988178
dancing_moderndance1,intclean_dustingtable1,0.0248373611140521,0.0269082931257186,0.023727166527343
dancing_moderndance1,intclean_moppingfloor1,0.024916920294153,0.0222599515211742,0.0245505474243805
dancing_moderndance1,intclean_vacuuming1,0.0237800632469521,0.0224599095088939,0.024353023524244
dancing_moderndance1,kitchenclean_washingdishes1,0.0263331433498673,0.0264639364536989,0.0250092030175486
dancing_moderndance1,laundry_laundry1,0.0247896116275927,0.0239303568773033,0.0239180494112826
dancing_moderndance1,pets_brushingcat1,0.0259491577982916,0.0275862513667416,0.0249828443373298
dancing_moderndance1,pets_playingdog1,0.0230544635576519,0.0221063192605237,0.0239441573838989
dancing_moderndance1,pets_walkingdog1,0.0242920152705022,0.019151486060841,0.0239413503362626
dancing_moderndance1,phone_calling1,0.0253733230278457,0.0237287020916047,0.0242250810109623
dancing_moderndance1,racquetsports_playingtennis1,0.0204288538078156,0.0141131073558883,0.0136559243555051
dancing_moderndance1,reading_reading1,0.0283013577277139,0.0307469405482516,0.0239946023632008
dancing_moderndance1,run_running1,0.0202828936066745,0.012408816548616,0.0173721097069132
dancing_moderndance1,sleeping_sleep1,0.0252272329835109,0.0337474528982734,0.0241764970569985
dancing_moderndance1,soccer_playingsoccer1,0.0206170645329723,0.012023277510708,0.0129758732570709
dancing_moderndance1,social_laughing1,0.0272633545929143,0.0315400234587626,0.0241593127229314
dancing_moderndance1,social_shakehands1,0.0249305752606632,0.0248245031745036,0.0231322897952619
dancing_moderndance1,social_talk1,0.0242887211589335,0.0264962028048036,0.0247118697543419
dancing_moderndance1,tv_watchingtv1,0.0257364778754714,0.0330007428764503,0.0243898668693042
dancing_moderndance1,travel_driving1,0.0243470805776664,0.0260160434218867,0.0221068416332696
dancing_moderndance1,walk_walk1,0.0254816198027787,0.0188077722188295,0.0218316798328803
dancing_moderndance1,wash_wash1,0.0244534894449766,0.0283526285608467,0.0251100845360461
dancing_moderndance1,weights_weights1,0.024408265324054,0.0217291811840452,0.0178944376919104
dancing_moderndance1,write_writing1,0.0245860095211145,0.0304039626873265,0.0242162274178308
dancing_moderndance1,yoga_yoga1,0.021524283362517,0.0174899625209399,0.0175422414812411
dressing_buttoningshirt1,dressing_puttingonshoes1,0.0205853510029781,0.0200335181664299,0.0108573559942666
